Step,Alpha,Population
714,3.23469,0
714,3.28571,0
714,3.33673,0
714,3.38776,0
714,3.43878,0
714,3.4898,0
714,3.54082,0
714,3.59184,0
714,3.64286,0
714,3.69388,0
714,3.7449,0
714,3.79592,0
714,3.84694,0
714,3.89796,0
714,3.94898,0
714,4,0
715,1.5,0
715,1.55102,0
715,1.60204,0
715,1.65306,0
715,1.70408,0
715,1.7551,0
715,1.80612,0
715,1.85714,0
715,1.90816,0
715,1.95918,0
715,2.0102,0
715,2.06122,0
715,2.11224,0
715,2.16327,0
715,2.21429,0
715,2.26531,0
715,2.31633,0
715,2.36735,0
715,2.41837,0
715,2.46939,0
715,2.52041,0.0517324
715,2.57143,0.247875
715,2.62245,1.01842
715,2.67347,1.40032
715,2.72449,1.12723
715,2.77551,2.08304
715,2.82653,0.565612
715,2.87755,0.175143
715,2.92857,0.000327049
715,2.97959,0
715,3.03061,0
715,3.08163,0
715,3.13265,0
715,3.18367,0
715,3.23469,0
715,3.28571,0
715,3.33673,0
715,3.38776,0
715,3.43878,0
715,3.4898,0
715,3.54082,0
715,3.59184,0
715,3.64286,0
715,3.69388,0
715,3.7449,0
715,3.79592,0
715,3.84694,0
715,3.89796,0
715,3.94898,0
715,4,0
716,1.5,0
716,1.55102,0
716,1.60204,0
716,1.65306,0
716,1.70408,0
716,1.7551,0
716,1.80612,0
716,1.85714,0
716,1.90816,0
716,1.95918,0
716,2.0102,0
716,2.06122,0
716,2.11224,0
716,2.16327,0
716,2.21429,0
716,2.26531,0
716,2.31633,0
716,2.36735,0
716,2.41837,0
716,2.46939,0
716,2.52041,0.0481802
716,2.57143,0.23928
716,2.62245,1.15182
716,2.67347,1.30104
716,2.72449,1.23067
716,2.77551,2.29434
716,2.82653,0.662751
716,2.87755,0.21761
716,2.92857,0.000519855
716,2.97959,0
716,3.03061,0
716,3.08163,0
716,3.13265,0
716,3.18367,0
716,3.23469,0
716,3.28571,0
716,3.33673,0
716,3.38776,0
716,3.43878,0
716,3.4898,0
716,3.54082,0
716,3.59184,0
716,3.64286,0
716,3.69388,0
716,3.7449,0
716,3.79592,0
716,3.84694,0
716,3.89796,0
716,3.94898,0
716,4,0
717,1.5,0
717,1.55102,0
717,1.60204,0
717,1.65306,0
717,1.70408,0
717,1.7551,0
717,1.80612,0
717,1.85714,0
717,1.90816,0
717,1.95918,0
717,2.0102,0
717,2.06122,0
717,2.11224,0
717,2.16327,0
717,2.21429,0
717,2.26531,0
717,2.31633,0
717,2.36735,0
717,2.41837,0
717,2.46939,0
717,2.52041,0.0540258
717,2.57143,0.390131
717,2.62245,1.15342
717,2.67347,1.44085
717,2.72449,1.33134
717,2.77551,2.45664
717,2.82653,0.709194
717,2.87755,0.220923
717,2.92857,0.000936059
717,2.97959,0
717,3.03061,0
717,3.08163,0
717,3.13265,0
717,3.18367,0
717,3.23469,0
717,3.28571,0
717,3.33673,0
717,3.38776,0
717,3.43878,0
717,3.4898,0
717,3.54082,0
717,3.59184,0
717,3.64286,0
717,3.69388,0
717,3.7449,0
717,3.79592,0
717,3.84694,0
717,3.89796,0
717,3.94898,0
717,4,0
718,1.5,0
718,1.55102,0
718,1.60204,0
718,1.65306,0
718,1.70408,0
718,1.7551,0
718,1.80612,0
718,1.85714,0
718,1.90816,0
718,1.95918,0
718,2.0102,0
718,2.06122,0
718,2.11224,0
718,2.16327,0
718,2.21429,0
718,2.26531,0
718,2.31633,0
718,2.36735,0
718,2.41837,0
718,2.46939,0
718,2.52041,0.0562953
718,2.57143,0.409575
718,2.62245,1.26719
718,2.67347,1.5874
718,2.72449,1.77689
718,2.77551,2.49884
718,2.82653,0.80734
718,2.87755,0.262201
718,2.92857,0.0009513
718,2.97959,0
718,3.03061,0
718,3.08163,0
718,3.13265,0
718,3.18367,0
718,3.23469,0
718,3.28571,0
718,3.33673,0
718,3.38776,0
718,3.43878,0
718,3.4898,0
718,3.54082,0
718,3.59184,0
718,3.64286,0
718,3.69388,0
718,3.7449,0
718,3.79592,0
718,3.84694,0
718,3.89796,0
718,3.94898,0
718,4,0
719,1.5,0
719,1.55102,0
719,1.60204,0
719,1.65306,0
719,1.70408,0
719,1.7551,0
719,1.80612,0
719,1.85714,0
719,1.90816,0
719,1.95918,0
719,2.0102,0
719,2.06122,0
719,2.11224,0
719,2.16327,0
719,2.21429,0
719,2.26531,0
719,2.31633,0
719,2.36735,0
719,2.41837,0
719,2.46939,9.85641e-06
719,2.52041,0.0498753
719,2.57143,0.495158
719,2.62245,1.05376
719,2.67347,1.44549
719,2.72449,1.62207
719,2.77551,2.22526
719,2.82653,0.70304
719,2.87755,0.220057
719,2.92857,0.00063841
719,2.97959,0
719,3.03061,0
719,3.08163,0
719,3.13265,0
719,3.18367,0
719,3.23469,0
719,3.28571,0
719,3.33673,0
719,3.38776,0
719,3.43878,0
719,3.4898,0
719,3.54082,0
719,3.59184,0
719,3.64286,0
719,3.69388,0
719,3.7449,0
719,3.79592,0
719,3.84694,0
719,3.89796,0
719,3.94898,0
719,4,0
720,1.5,0
720,1.55102,0
720,1.60204,0
720,1.65306,0
720,1.70408,0
720,1.7551,0
720,1.80612,0
720,1.85714,0
720,1.90816,0
720,1.95918,0
720,2.0102,0
720,2.06122,0
720,2.11224,0
720,2.16327,0
720,2.21429,0
720,2.26531,0
720,2.31633,0
720,2.36735,0
720,2.41837,0
720,2.46939,4.44293e-05
720,2.52041,0.0625646
720,2.57143,0.600977
720,2.62245,1.28596
720,2.67347,1.72761
720,2.72449,1.6582
720,2.77551,2.69671
720,2.82653,0.74875
720,2.87755,0.223143
720,2.92857,0.000718369
720,2.97959,0
720,3.03061,0
720,3.08163,0
720,3.13265,0
720,3.18367,0
720,3.23469,0
720,3.28571,0
720,3.33673,0
720,3.38776,0
720,3.43878,0
720,3.4898,0
720,3.54082,0
720,3.59184,0
720,3.64286,0
720,3.69388,0
720,3.7449,0
720,3.79592,0
720,3.84694,0
720,3.89796,0
720,3.94898,0
720,4,0
721,1.5,0
721,1.55102,0
721,1.60204,0
721,1.65306,0
721,1.70408,0
721,1.7551,0
721,1.80612,0
721,1.85714,0
721,1.90816,0
721,1.95918,0
721,2.0102,0
721,2.06122,0
721,2.11224,0
721,2.16327,0
721,2.21429,0
721,2.26531,0
721,2.31633,0
721,2.36735,0
721,2.41837,0
721,2.46939,3.81594e-05
721,2.52041,0.0511739
721,2.57143,0.51309
721,2.62245,1.113
721,2.67347,1.66256
721,2.72449,1.37486
721,2.77551,2.33895
721,2.82653,0.642568
721,2.87755,0.189097
721,2.92857,0.00029081
721,2.97959,0
721,3.03061,0
721,3.08163,0
721,3.13265,0
721,3.18367,0
721,3.23469,0
721,3.28571,0
721,3.33673,0
721,3.38776,0
721,3.43878,0
721,3.4898,0
721,3.54082,0
721,3.59184,0
721,3.64286,0
721,3.69388,0
721,3.7449,0
721,3.79592,0
721,3.84694,0
721,3.89796,0
721,3.94898,0
721,4,0
722,1.5,0
722,1.55102,0
722,1.60204,0
722,1.65306,0
722,1.70408,0
722,1.7551,0
722,1.80612,0
722,1.85714,0
722,1.90816,0
722,1.95918,0
722,2.0102,0
722,2.06122,0
722,2.11224,0
722,2.16327,0
722,2.21429,0
722,2.26531,0
722,2.31633,0
722,2.36735,0
722,2.41837,0
722,2.46939,3.46885e-05
722,2.52041,0.053344
722,2.57143,0.526261
722,2.62245,1.15638
722,2.67347,1.74907
722,2.72449,1.43162
722,2.77551,2.19866
722,2.82653,0.891417
722,2.87755,0.192678
722,2.92857,0.000292003
722,2.97959,0
722,3.03061,0
722,3.08163,0
722,3.13265,0
722,3.18367,0
722,3.23469,0
722,3.28571,0
722,3.33673,0
722,3.38776,0
722,3.43878,0
722,3.4898,0
722,3.54082,0
722,3.59184,0
722,3.64286,0
722,3.69388,0
722,3.7449,0
722,3.79592,0
722,3.84694,0
722,3.89796,0
722,3.94898,0
722,4,0
723,1.5,0
723,1.55102,0
723,1.60204,0
723,1.65306,0
723,1.70408,0
723,1.7551,0
723,1.80612,0
723,1.85714,0
723,1.90816,0
723,1.95918,0
723,2.0102,0
723,2.06122,0
723,2.11224,0
723,2.16327,0
723,2.21429,0
723,2.26531,0
723,2.31633,0
723,2.36735,0
723,2.41837,0
723,2.46939,6.56696e-05
723,2.52041,0.0350343
723,2.57143,0.386651
723,2.62245,0.883336
723,2.67347,1.37927
723,2.72449,1.22708
723,2.77551,2.07847
723,2.82653,0.771165
723,2.87755,0.205125
723,2.92857,0.000479296
723,2.97959,0
723,3.03061,0
723,3.08163,0
723,3.13265,0
723,3.18367,0
723,3.23469,0
723,3.28571,0
723,3.33673,0
723,3.38776,0
723,3.43878,0
723,3.4898,0
723,3.54082,0
723,3.59184,0
723,3.64286,0
723,3.69388,0
723,3.7449,0
723,3.79592,0
723,3.84694,0
723,3.89796,0
723,3.94898,0
723,4,0
724,1.5,0
724,1.55102,0
724,1.60204,0
724,1.65306,0
724,1.70408,0
724,1.7551,0
724,1.80612,0
724,1.85714,0
724,1.90816,0
724,1.95918,0
724,2.0102,0
724,2.06122,0
724,2.11224,0
724,2.16327,0
724,2.21429,0
724,2.26531,0
724,2.31633,0
724,2.36735,0
724,2.41837,0
724,2.46939,4.69373e-05
724,2.52041,0.0381277
724,2.57143,0.418919
724,2.62245,0.988107
724,2.67347,1.54834
724,2.72449,1.39917
724,2.77551,2.13335
724,2.82653,1.12019
724,2.87755,0.233914
724,2.92857,0.000717923
724,2.97959,0
724,3.03061,0
724,3.08163,0
724,3.13265,0
724,3.18367,0
724,3.23469,0
724,3.28571,0
724,3.33673,0
724,3.38776,0
724,3.43878,0
724,3.4898,0
724,3.54082,0
724,3.59184,0
724,3.64286,0
724,3.69388,0
724,3.7449,0
724,3.79592,0
724,3.84694,0
724,3.89796,0
724,3.94898,0
724,4,0
725,1.5,0
725,1.55102,0
725,1.60204,0
725,1.65306,0
725,1.70408,0
725,1.7551,0
725,1.80612,0
725,1.85714,0
725,1.90816,0
725,1.95918,0
725,2.0102,0
725,2.06122,0
725,2.11224,0
725,2.16327,0
725,2.21429,0
725,2.26531,0
725,2.31633,0
725,2.36735,0
725,2.41837,0
725,2.46939,3.87268e-05
725,2.52041,0.0410873
725,2.57143,0.451855
725,2.62245,1.06977
725,2.67347,1.46524
725,2.72449,1.60335
725,2.77551,2.19002
725,2.82653,1.06568
725,2.87755,0.216051
725,2.92857,0.000206011
725,2.97959,0
725,3.03061,0
725,3.08163,0
725,3.13265,0
725,3.18367,0
725,3.23469,0
725,3.28571,0
725,3.33673,0
725,3.38776,0
725,3.43878,0
725,3.4898,0
725,3.54082,0
725,3.59184,0
725,3.64286,0
725,3.69388,0
725,3.7449,0
725,3.79592,0
725,3.84694,0
725,3.89796,0
725,3.94898,0
725,4,0
726,1.5,0
726,1.55102,0
726,1.60204,0
726,1.65306,0
726,1.70408,0
726,1.7551,0
726,1.80612,0
726,1.85714,0
726,1.90816,0
726,1.95918,0
726,2.0102,0
726,2.06122,0
726,2.11224,0
726,2.16327,0
726,2.21429,0
726,2.26531,0
726,2.31633,0
726,2.36735,0
726,2.41837,0
726,2.46939,3.56435e-05
726,2.52041,0.037307
726,2.57143,0.440919
726,2.62245,1.09163
726,2.67347,1.60997
726,2.72449,1.67566
726,2.77551,2.78138
726,2.82653,1.34257
726,2.87755,0.283029
726,2.92857,0.000618771
726,2.97959,0
726,3.03061,0
726,3.08163,0
726,3.13265,0
726,3.18367,0
726,3.23469,0
726,3.28571,0
726,3.33673,0
726,3.38776,0
726,3.43878,0
726,3.4898,0
726,3.54082,0
726,3.59184,0
726,3.64286,0
726,3.69388,0
726,3.7449,0
726,3.79592,0
726,3.84694,0
726,3.89796,0
726,3.94898,0
726,4,0
727,1.5,0
727,1.55102,0
727,1.60204,0
727,1.65306,0
727,1.70408,0
727,1.7551,0
727,1.80612,0
727,1.85714,0
727,1.90816,0
727,1.95918,0
727,2.0102,0
727,2.06122,0
727,2.11224,0
727,2.16327,0
727,2.21429,0
727,2.26531,0
727,2.31633,0
727,2.36735,0
727,2.41837,0
727,2.46939,2.25569e-05
727,2.52041,0.0331688
727,2.57143,0.381744
727,2.62245,0.942702
727,2.67347,1.35172
727,2.72449,1.35959
727,2.77551,2.01315
727,2.82653,1.25985
727,2.87755,0.210688
727,2.92857,0.000377065
727,2.97959,0
727,3.03061,0
727,3.08163,0
727,3.13265,0
727,3.18367,0
727,3.23469,0
727,3.28571,0
727,3.33673,0
727,3.38776,0
727,3.43878,0
727,3.4898,0
727,3.54082,0
727,3.59184,0
727,3.64286,0
727,3.69388,0
727,3.7449,0
727,3.79592,0
727,3.84694,0
727,3.89796,0
727,3.94898,0
727,4,0
728,1.5,0
728,1.55102,0
728,1.60204,0
728,1.65306,0
728,1.70408,0
728,1.7551,0
728,1.80612,0
728,1.85714,0
728,1.90816,0
728,1.95918,0
728,2.0102,0
728,2.06122,0
728,2.11224,0
728,2.16327,0
728,2.21429,0
728,2.26531,0
728,2.31633,0
728,2.36735,0
728,2.41837,0
728,2.46939,2.908e-05
728,2.52041,0.0350176
728,2.57143,0.411423
728,2.62245,1.01251
728,2.67347,1.45387
728,2.72449,1.33219
728,2.77551,2.26773
728,2.82653,1.28582
728,2.87755,0.213029
728,2.92857,0.000219565
728,2.97959,0
728,3.03061,0
728,3.08163,0
728,3.13265,0
728,3.18367,0
728,3.23469,0
728,3.28571,0
728,3.33673,0
728,3.38776,0
728,3.43878,0
728,3.4898,0
728,3.54082,0
728,3.59184,0
728,3.64286,0
728,3.69388,0
728,3.7449,0
728,3.79592,0
728,3.84694,0
728,3.89796,0
728,3.94898,0
728,4,0
729,1.5,0
729,1.55102,0
729,1.60204,0
729,1.65306,0
729,1.70408,0
729,1.7551,0
729,1.80612,0
729,1.85714,0
729,1.90816,0
729,1.95918,0
729,2.0102,0
729,2.06122,0
729,2.11224,0
729,2.16327,0
729,2.21429,0
729,2.26531,0
729,2.31633,0
729,2.36735,0
729,2.41837,0
729,2.46939,1.79112e-05
729,2.52041,0.0350365
729,2.57143,0.410084
729,2.62245,1.04385
729,2.67347,1.62337
729,2.72449,1.23609
729,2.77551,2.3601
729,2.82653,1.36657
729,2.87755,0.224224
729,2.92857,0.000705857
729,2.97959,0
729,3.03061,0
729,3.08163,0
729,3.13265,0
729,3.18367,0
729,3.23469,0
729,3.28571,0
729,3.33673,0
729,3.38776,0
729,3.43878,0
729,3.4898,0
729,3.54082,0
729,3.59184,0
729,3.64286,0
729,3.69388,0
729,3.7449,0
729,3.79592,0
729,3.84694,0
729,3.89796,0
729,3.94898,0
729,4,0
730,1.5,0
730,1.55102,0
730,1.60204,0
730,1.65306,0
730,1.70408,0
730,1.7551,0
730,1.80612,0
730,1.85714,0
730,1.90816,0
730,1.95918,0
730,2.0102,0
730,2.06122,0
730,2.11224,0
730,2.16327,0
730,2.21429,0
730,2.26531,0
730,2.31633,0
730,2.36735,0
730,2.41837,0
730,2.46939,2.53377e-05
730,2.52041,0.0409432
730,2.57143,0.489704
730,2.62245,1.25416
730,2.67347,1.88526
730,2.72449,1.45155
730,2.77551,2.52019
730,2.82653,1.84929
730,2.87755,0.260637
730,2.92857,0.000612681
730,2.97959,0
730,3.03061,0
730,3.08163,0
730,3.13265,0
730,3.18367,0
730,3.23469,0
730,3.28571,0
730,3.33673,0
730,3.38776,0
730,3.43878,0
730,3.4898,0
730,3.54082,0
730,3.59184,0
730,3.64286,0
730,3.69388,0
730,3.7449,0
730,3.79592,0
730,3.84694,0
730,3.89796,0
730,3.94898,0
730,4,0
731,1.5,0
731,1.55102,0
731,1.60204,0
731,1.65306,0
731,1.70408,0
731,1.7551,0
731,1.80612,0
731,1.85714,0
731,1.90816,0
731,1.95918,0
731,2.0102,0
731,2.06122,0
731,2.11224,0
731,2.16327,0
731,2.21429,0
731,2.26531,0
731,2.31633,0
731,2.36735,0
731,2.41837,0
731,2.46939,1.3676e-05
731,2.52041,0.0315636
731,2.57143,0.381994
731,2.62245,0.990031
731,2.67347,1.52933
731,2.72449,1.17332
731,2.77551,1.97517
731,2.82653,1.25098
731,2.87755,0.340217
731,2.92857,0.000269937
731,2.97959,0
731,3.03061,0
731,3.08163,0
731,3.13265,0
731,3.18367,0
731,3.23469,0
731,3.28571,0
731,3.33673,0
731,3.38776,0
731,3.43878,0
731,3.4898,0
731,3.54082,0
731,3.59184,0
731,3.64286,0
731,3.69388,0
731,3.7449,0
731,3.79592,0
731,3.84694,0
731,3.89796,0
731,3.94898,0
731,4,0
732,1.5,0
732,1.55102,0
732,1.60204,0
732,1.65306,0
732,1.70408,0
732,1.7551,0
732,1.80612,0
732,1.85714,0
732,1.90816,0
732,1.95918,0
732,2.0102,0
732,2.06122,0
732,2.11224,0
732,2.16327,0
732,2.21429,0
732,2.26531,0
732,2.31633,0
732,2.36735,0
732,2.41837,0
732,2.46939,1.29476e-05
732,2.52041,0.03146
732,2.57143,0.363844
732,2.62245,0.947105
732,2.67347,1.57354
732,2.72449,0.971759
732,2.77551,1.85872
732,2.82653,1.1627
732,2.87755,0.301583
732,2.92857,0.000235442
732,2.97959,0
732,3.03061,0
732,3.08163,0
732,3.13265,0
732,3.18367,0
732,3.23469,0
732,3.28571,0
732,3.33673,0
732,3.38776,0
732,3.43878,0
732,3.4898,0
732,3.54082,0
732,3.59184,0
732,3.64286,0
732,3.69388,0
732,3.7449,0
732,3.79592,0
732,3.84694,0
732,3.89796,0
732,3.94898,0
732,4,0
733,1.5,0
733,1.55102,0
733,1.60204,0
733,1.65306,0
733,1.70408,0
733,1.7551,0
733,1.80612,0
733,1.85714,0
733,1.90816,0
733,1.95918,0
733,2.0102,0
733,2.06122,0
733,2.11224,0
733,2.16327,0
733,2.21429,0
733,2.26531,0
733,2.31633,0
733,2.36735,0
733,2.41837,0
733,2.46939,1.27091e-05
733,2.52041,0.0320005
733,2.57143,0.385044
733,2.62245,1.16949
733,2.67347,1.47529
733,2.72449,1.02751
733,2.77551,1.95677
733,2.82653,1.22393
733,2.87755,0.312351
733,2.92857,0.000296904
733,2.97959,0
733,3.03061,0
733,3.08163,0
733,3.13265,0
733,3.18367,0
733,3.23469,0
733,3.28571,0
733,3.33673,0
733,3.38776,0
733,3.43878,0
733,3.4898,0
733,3.54082,0
733,3.59184,0
733,3.64286,0
733,3.69388,0
733,3.7449,0
733,3.79592,0
733,3.84694,0
733,3.89796,0
733,3.94898,0
733,4,0
734,1.5,0
734,1.55102,0
734,1.60204,0
734,1.65306,0
734,1.70408,0
734,1.7551,0
734,1.80612,0
734,1.85714,0
734,1.90816,0
734,1.95918,0
734,2.0102,0
734,2.06122,0
734,2.11224,0
734,2.16327,0
734,2.21429,0
734,2.26531,0
734,2.31633,0
734,2.36735,0
734,2.41837,0
734,2.46939,5.66193e-06
734,2.52041,0.0343566
734,2.57143,0.412398
734,2.62245,1.22876
734,2.67347,1.32558
734,2.72449,1.14481
734,2.77551,1.81883
734,2.82653,1.11915
734,2.87755,0.262896
734,2.92857,0.000405474
734,2.97959,0
734,3.03061,0
734,3.08163,0
734,3.13265,0
734,3.18367,0
734,3.23469,0
734,3.28571,0
734,3.33673,0
734,3.38776,0
734,3.43878,0
734,3.4898,0
734,3.54082,0
734,3.59184,0
734,3.64286,0
734,3.69388,0
734,3.7449,0
734,3.79592,0
734,3.84694,0
734,3.89796,0
734,3.94898,0
734,4,0
735,1.5,0
735,1.55102,0
735,1.60204,0
735,1.65306,0
735,1.70408,0
735,1.7551,0
735,1.80612,0
735,1.85714,0
735,1.90816,0
735,1.95918,0
735,2.0102,0
735,2.06122,0
735,2.11224,0
735,2.16327,0
735,2.21429,0
735,2.26531,0
735,2.31633,0
735,2.36735,0
735,2.41837,0
735,2.46939,1.7834e-05
735,2.52041,0.0404527
735,2.57143,0.504565
735,2.62245,1.55847
735,2.67347,1.80634
735,2.72449,1.58185
735,2.77551,2.70326
735,2.82653,1.39851
735,2.87755,0.379292
735,2.92857,0.000262031
735,2.97959,0
735,3.03061,0
735,3.08163,0
735,3.13265,0
735,3.18367,0
735,3.23469,0
735,3.28571,0
735,3.33673,0
735,3.38776,0
735,3.43878,0
735,3.4898,0
735,3.54082,0
735,3.59184,0
735,3.64286,0
735,3.69388,0
735,3.7449,0
735,3.79592,0
735,3.84694,0
735,3.89796,0
735,3.94898,0
735,4,0
736,1.5,0
736,1.55102,0
736,1.60204,0
736,1.65306,0
736,1.70408,0
736,1.7551,0
736,1.80612,0
736,1.85714,0
736,1.90816,0
736,1.95918,0
736,2.0102,0
736,2.06122,0
736,2.11224,0
736,2.16327,0
736,2.21429,0
736,2.26531,0
736,2.31633,0
736,2.36735,0
736,2.41837,0
736,2.46939,1.34417e-05
736,2.52041,0.0178763
736,2.57143,0.24684
736,2.62245,0.795979
736,2.67347,1.07921
736,2.72449,0.850172
736,2.77551,1.62979
736,2.82653,0.921428
736,2.87755,0.263616
736,2.92857,0.000390651
736,2.97959,0
736,3.03061,0
736,3.08163,0
736,3.13265,0
736,3.18367,0
736,3.23469,0
736,3.28571,0
736,3.33673,0
736,3.38776,0
736,3.43878,0
736,3.4898,0
736,3.54082,0
736,3.59184,0
736,3.64286,0
736,3.69388,0
736,3.7449,0
736,3.79592,0
736,3.84694,0
736,3.89796,0
736,3.94898,0
736,4,0
737,1.5,0
737,1.55102,0
737,1.60204,0
737,1.65306,0
737,1.70408,0
737,1.7551,0
737,1.80612,0
737,1.85714,0
737,1.90816,0
737,1.95918,0
737,2.0102,0
737,2.06122,0
737,2.11224,0
737,2.16327,0
737,2.21429,0
737,2.26531,0
737,2.31633,0
737,2.36735,0
737,2.41837,0
737,2.46939,5.20433e-06
737,2.52041,0.0282673
737,2.57143,0.446655
737,2.62245,0.960907
737,2.67347,1.30119
737,2.72449,0.945713
737,2.77551,1.69643
737,2.82653,0.869867
737,2.87755,0.23141
737,2.92857,0.00018527
737,2.97959,0
737,3.03061,0
737,3.08163,0
737,3.13265,0
737,3.18367,0
737,3.23469,0
737,3.28571,0
737,3.33673,0
737,3.38776,0
737,3.43878,0
737,3.4898,0
737,3.54082,0
737,3.59184,0
737,3.64286,0
737,3.69388,0
737,3.7449,0
737,3.79592,0
737,3.84694,0
737,3.89796,0
737,3.94898,0
737,4,0
738,1.5,0
738,1.55102,0
738,1.60204,0
738,1.65306,0
738,1.70408,0
738,1.7551,0
738,1.80612,0
738,1.85714,0
738,1.90816,0
738,1.95918,0
738,2.0102,0
738,2.06122,0
738,2.11224,0
738,2.16327,0
738,2.21429,0
738,2.26531,0
738,2.31633,0
738,2.36735,0
738,2.41837,0
738,2.46939,2.33717e-06
738,2.52041,0.0266231
738,2.57143,0.448908
738,2.62245,1.05602
738,2.67347,1.46235
738,2.72449,1.13195
738,2.77551,2.05125
738,2.82653,1.08776
738,2.87755,0.430672
738,2.92857,0.00081211
738,2.97959,0
738,3.03061,0
738,3.08163,0
738,3.13265,0
738,3.18367,0
738,3.23469,0
738,3.28571,0
738,3.33673,0
738,3.38776,0
738,3.43878,0
738,3.4898,0
738,3.54082,0
738,3.59184,0
738,3.64286,0
738,3.69388,0
738,3.7449,0
738,3.79592,0
738,3.84694,0
738,3.89796,0
738,3.94898,0
738,4,0
739,1.5,0
739,1.55102,0
739,1.60204,0
739,1.65306,0
739,1.70408,0
739,1.7551,0
739,1.80612,0
739,1.85714,0
739,1.90816,0
739,1.95918,0
739,2.0102,0
739,2.06122,0
739,2.11224,0
739,2.16327,0
739,2.21429,0
739,2.26531,0
739,2.31633,0
739,2.36735,0
739,2.41837,0
739,2.46939,1.58109e-06
739,2.52041,0.0210858
739,2.57143,0.380807
739,2.62245,0.942088
739,2.67347,1.37861
739,2.72449,1.1205
739,2.77551,1.8787
739,2.82653,1.40891
739,2.87755,0.462148
739,2.92857,0.00101902
739,2.97959,0
739,3.03061,0
739,3.08163,0
739,3.13265,0
739,3.18367,0
739,3.23469,0
739,3.28571,0
739,3.33673,0
739,3.38776,0
739,3.43878,0
739,3.4898,0
739,3.54082,0
739,3.59184,0
739,3.64286,0
739,3.69388,0
739,3.7449,0
739,3.79592,0
739,3.84694,0
739,3.89796,0
739,3.94898,0
739,4,0
740,1.5,0
740,1.55102,0
740,1.60204,0
740,1.65306,0
740,1.70408,0
740,1.7551,0
740,1.80612,0
740,1.85714,0
740,1.90816,0
740,1.95918,0
740,2.0102,0
740,2.06122,0
740,2.11224,0
740,2.16327,0
740,2.21429,0
740,2.26531,0
740,2.31633,0
740,2.36735,0
740,2.41837,0
740,2.46939,1.09183e-06
740,2.52041,0.0157691
740,2.57143,0.301714
740,2.62245,0.787082
740,2.67347,1.29977
740,2.72449,0.916052
740,2.77551,1.77159
740,2.82653,1.363
740,2.87755,0.460643
740,2.92857,0.0010562
740,2.97959,0
740,3.03061,0
740,3.08163,0
740,3.13265,0
740,3.18367,0
740,3.23469,0
740,3.28571,0
740,3.33673,0
740,3.38776,0
740,3.43878,0
740,3.4898,0
740,3.54082,0
740,3.59184,0
740,3.64286,0
740,3.69388,0
740,3.7449,0
740,3.79592,0
740,3.84694,0
740,3.89796,0
740,3.94898,0
740,4,0
741,1.5,0
741,1.55102,0
741,1.60204,0
741,1.65306,0
741,1.70408,0
741,1.7551,0
741,1.80612,0
741,1.85714,0
741,1.90816,0
741,1.95918,0
741,2.0102,0
741,2.06122,0
741,2.11224,0
741,2.16327,0
741,2.21429,0
741,2.26531,0
741,2.31633,0
741,2.36735,0
741,2.41837,0
741,2.46939,0
741,2.52041,0.0117116
741,2.57143,0.237581
741,2.62245,0.65135
741,2.67347,1.12642
741,2.72449,0.830356
741,2.77551,1.49864
741,2.82653,1.48362
741,2.87755,0.45924
741,2.92857,0.00104938
741,2.97959,0
741,3.03061,0
741,3.08163,0
741,3.13265,0
741,3.18367,0
741,3.23469,0
741,3.28571,0
741,3.33673,0
741,3.38776,0
741,3.43878,0
741,3.4898,0
741,3.54082,0
741,3.59184,0
741,3.64286,0
741,3.69388,0
741,3.7449,0
741,3.79592,0
741,3.84694,0
741,3.89796,0
741,3.94898,0
741,4,0
742,1.5,0
742,1.55102,0
742,1.60204,0
742,1.65306,0
742,1.70408,0
742,1.7551,0
742,1.80612,0
742,1.85714,0
742,1.90816,0
742,1.95918,0
742,2.0102,0
742,2.06122,0
742,2.11224,0
742,2.16327,0
742,2.21429,0
742,2.26531,0
742,2.31633,0
742,2.36735,0
742,2.41837,0
742,2.46939,0
742,2.52041,0.00911299
742,2.57143,0.20012
742,2.62245,0.521435
742,2.67347,1.13189
742,2.72449,0.826507
742,2.77551,1.59217
742,2.82653,1.59997
742,2.87755,0.524719
742,2.92857,0.00103243
742,2.97959,0
742,3.03061,0
742,3.08163,0
742,3.13265,0
742,3.18367,0
742,3.23469,0
742,3.28571,0
742,3.33673,0
742,3.38776,0
742,3.43878,0
742,3.4898,0
742,3.54082,0
742,3.59184,0
742,3.64286,0
742,3.69388,0
742,3.7449,0
742,3.79592,0
742,3.84694,0
742,3.89796,0
742,3.94898,0
742,4,0
743,1.5,0
743,1.55102,0
743,1.60204,0
743,1.65306,0
743,1.70408,0
743,1.7551,0
743,1.80612,0
743,1.85714,0
743,1.90816,0
743,1.95918,0
743,2.0102,0
743,2.06122,0
743,2.11224,0
743,2.16327,0
743,2.21429,0
743,2.26531,0
743,2.31633,0
743,2.36735,0
743,2.41837,0
743,2.46939,0
743,2.52041,0.00760707
743,2.57143,0.185185
743,2.62245,0.515312
743,2.67347,1.2149
743,2.72449,0.835347
743,2.77551,2.04088
743,2.82653,1.97563
743,2.87755,0.698688
743,2.92857,0.00102263
743,2.97959,0
743,3.03061,0
743,3.08163,0
743,3.13265,0
743,3.18367,0
743,3.23469,0
743,3.28571,0
743,3.33673,0
743,3.38776,0
743,3.43878,0
743,3.4898,0
743,3.54082,0
743,3.59184,0
743,3.64286,0
